unix_ms,event_type,title,description,x,y,z
1701917036743,Player,position,-,-1.621306,1.70548,3.700944
1701917036743,Player,orientation,,352.2327,354.4858,358.2542
1701917036743,Global Eye Tracking,Left,,-25.73207,20.68881,98.88087
1701917036743,Global Eye Tracking,Right,,-30.79895,20.6712,97.44315
1701917036854,Player,position,-,-1.621676,1.70561,3.701068
1701917036854,Player,orientation,,352.1506,354.4047,358.297
1701917036854,Global Eye Tracking,Left,,-25.47619,21.13277,98.85605
1701917036854,Global Eye Tracking,Right,,-30.54885,21.10969,97.43139
1701917036966,Player,position,-,-1.621433,1.705703,3.701299
1701917036966,Player,orientation,,352.086,354.5755,358.2816
1701917036966,Global Eye Tracking,Left,,-24.62249,21.20113,99.05203
1701917036966,Global Eye Tracking,Right,,-29.71442,21.1828,97.67024
1701917037078,Player,position,-,-1.62122,1.705754,3.701641
1701917037078,Player,orientation,,352.0507,354.6936,358.1844
1701917037078,Global Eye Tracking,Left,,-12.77822,22.42739,100.8934
1701917037078,Global Eye Tracking,Right,,-18.06315,22.53617,100.1134
1701917037189,Player,position,-,-1.621104,1.705842,3.701959
1701917037189,Player,orientation,,352.0316,354.7715,358.1621
1701917037189,Global Eye Tracking,Left,,2.145154,16.31526,102.553
1701917037189,Global Eye Tracking,Right,,-3.171154,16.56495,102.5821
1701917037301,Player,position,-,-1.621008,1.705853,3.702246
1701917037301,Player,orientation,,352.0368,354.8422,358.1521
1701917037301,Global Eye Tracking,Left,,2.125021,13.77935,102.8958
1701917037301,Global Eye Tracking,Right,,-3.191895,14.01632,102.9315
1701917037412,Player,position,-,-1.620745,1.705901,3.702304
1701917037412,Player,orientation,,352.017,354.9812,358.0774
1701917037412,Global Eye Tracking,Left,,1.639163,15.88231,102.6348
1701917037412,Global Eye Tracking,Right,,-3.681083,16.13137,102.6372
1701917037523,Player,position,-,-1.620658,1.705994,3.701939
1701917037523,Player,orientation,,351.9696,355.0167,358.0635
1701917037523,Global Eye Tracking,Left,,2.511577,14.49133,102.7912
1701917037523,Global Eye Tracking,Right,,-2.804663,14.74012,102.8444
1701917037635,Player,position,-,-1.620508,1.706072,3.70129
1701917037635,Player,orientation,,351.9478,355.1088,358.0738
1701917037635,Global Eye Tracking,Left,,2.438801,16.30632,102.5426
1701917037635,Global Eye Tracking,Right,,-2.878308,16.56487,102.5859
1701917037746,Player,position,-,-1.620535,1.706155,3.700478
1701917037746,Player,orientation,,351.8773,355.1079,358.0607
1701917037746,Global Eye Tracking,Left,,3.21317,15.60993,102.6073
1701917037746,Global Eye Tracking,Right,,-2.09928,15.86948,102.6944
1701917037858,Player,position,-,-1.620508,1.706145,3.69964
1701917037858,Player,orientation,,351.881,355.1552,358.0748
1701917037858,Global Eye Tracking,Left,,3.333776,14.66039,102.7292
1701917037858,Global Eye Tracking,Right,,-1.978214,14.91399,102.8259
1701917037968,Player,position,-,-1.620366,1.70621,3.698736
1701917037968,Player,orientation,,351.8418,355.2166,358.0697
1701917037968,Global Eye Tracking,Left,,3.555552,14.95231,102.6784
1701917037968,Global Eye Tracking,Right,,-1.755246,15.20905,102.786
1701917038080,Player,position,-,-1.619883,1.706348,3.697775
1701917038080,Player,orientation,,351.778,355.3895,358.0014
1701917038080,Global Eye Tracking,Left,,3.599839,15.78114,102.5608
1701917038080,Global Eye Tracking,Right,,-1.711555,16.04666,102.6674
1701917038190,Player,position,-,-1.619639,1.706475,3.696693
1701917038190,Player,orientation,,351.6981,355.4272,357.9702
1701917038190,Global Eye Tracking,Left,,2.147902,11.83315,103.1079
1701917038190,Global Eye Tracking,Right,,-3.173817,12.0695,103.1488
1701917038302,Player,position,-,-1.619165,1.706607,3.695927
1701917038302,Player,orientation,,351.6016,355.6523,357.8872
1701917038302,Global Eye Tracking,Left,,2.458744,10.99063,103.177
1701917038302,Global Eye Tracking,Right,,-2.861747,11.23049,103.2362
1701917038413,Player,position,-,-1.618775,1.706656,3.695548
1701917038413,Player,orientation,,351.5324,355.9347,357.8203
1701917038413,Global Eye Tracking,Left,,2.597766,11.6804,103.104
1701917038413,Global Eye Tracking,Right,,-2.723494,11.92888,103.168
1701917038525,Player,position,-,-1.617989,1.706632,3.695296
1701917038525,Player,orientation,,351.5122,356.4411,357.7987
1701917038525,Global Eye Tracking,Left,,2.65021,10.85081,103.1814
1701917038525,Global Eye Tracking,Right,,-2.674776,11.09332,103.2502
1701917038636,Player,position,-,-1.616847,1.706716,3.694863
1701917038636,Player,orientation,,351.4704,357.0505,357.6626
1701917038636,Global Eye Tracking,Left,,11.68903,10.98567,102.3643
1701917038636,Global Eye Tracking,Right,,6.449001,11.27867,102.9132
1701917038747,Player,position,-,-1.616351,1.706805,3.694613
1701917038747,Player,orientation,,351.4211,357.3215,357.5521
1701917038747,Global Eye Tracking,Left,,11.90263,11.48097,102.2875
1701917038747,Global Eye Tracking,Right,,6.659523,11.78943,102.8448
1701917038859,Player,position,-,-1.61675,1.707003,3.694283
1701917038859,Player,orientation,,351.2862,357.176,357.6134
1701917038859,Global Eye Tracking,Left,,13.63511,28.74852,98.74633
1701917038859,Global Eye Tracking,Right,,8.411881,29.21737,99.31606
1701917038970,Player,position,-,-1.617082,1.707311,3.693951
1701917038970,Player,orientation,,351.1113,357.1437,357.6486
1701917038970,Global Eye Tracking,Left,,13.94826,31.92639,97.73252
1701917038970,Global Eye Tracking,Right,,8.730688,32.42553,98.29969
1701917039082,Player,position,-,-1.617235,1.707527,3.693828
1701917039082,Player,orientation,,350.9425,357.1864,357.5889
1701917039082,Global Eye Tracking,Left,,11.66307,28.22148,99.1899
1701917039082,Global Eye Tracking,Right,,6.412332,28.65655,99.66293
1701917039193,Player,position,-,-1.617172,1.707706,3.693693
1701917039193,Player,orientation,,350.8087,357.4105,357.576
1701917039193,Global Eye Tracking,Left,,10.93939,22.4793,100.6977
1701917039193,Global Eye Tracking,Right,,5.678767,22.86473,101.1612
1701917039305,Player,position,-,-1.616437,1.707933,3.693458
1701917039305,Player,orientation,,350.6571,357.9285,357.5591
1701917039305,Global Eye Tracking,Left,,11.02334,22.45153,100.6929
1701917039305,Global Eye Tracking,Right,,5.759007,22.83081,101.1622
1701917039416,Player,position,-,-1.615345,1.708338,3.692827
1701917039416,Player,orientation,,350.4625,358.5436,357.4048
1701917039416,Global Eye Tracking,Left,,11.13318,22.71857,100.6211
1701917039416,Global Eye Tracking,Right,,5.863728,23.0996,101.0952
1701917039527,Player,position,-,-1.613324,1.70875,3.691725
1701917039527,Player,orientation,,350.2344,359.5715,357.3945
1701917039527,Global Eye Tracking,Left,,10.34065,21.42376,100.9934
1701917039527,Global Eye Tracking,Right,,5.0517,21.77719,101.4334
1701917039639,Player,position,-,-1.610665,1.708829,3.690326
1701917039639,Player,orientation,,350.2112,0.9073575,357.1736
1701917039639,Global Eye Tracking,Left,,24.35289,16.86053,99.0567
1701917039639,Global Eye Tracking,Right,,19.30087,17.3007,100.2358
1701917039750,Player,position,-,-1.609551,1.70873,3.689132
1701917039750,Player,orientation,,350.2687,1.150627,356.8509
1701917039750,Global Eye Tracking,Left,,24.59837,15.47779,99.19878
1701917039750,Global Eye Tracking,Right,,19.53699,15.91623,100.3967
1701917039862,Player,position,-,-1.609417,1.709053,3.687782
1701917039862,Player,orientation,,350.1356,1.047603,356.9256
1701917039862,Global Eye Tracking,Left,,24.1051,16.81418,99.12967
1701917039862,Global Eye Tracking,Right,,19.03207,17.27985,100.2943
1701917039973,Player,position,-,-1.609475,1.709438,3.686237
1701917039973,Player,orientation,,349.8893,0.8767111,356.9849
1701917039973,Global Eye Tracking,Left,,23.40778,16.10321,99.42332
1701917039973,Global Eye Tracking,Right,,18.32058,16.54783,100.5572
1701917040085,Player,position,-,-1.609159,1.709713,3.6846
