id,lsl_ts,unix_ts,TP9,AF7,AF8,TP10,AUX
11345,11328.015736392837,1706652016.0,-28.3203125,-7.32421875,39.55078125,-57.6171875,-130.859375
11346,11328.019659063079,1706652016.0,-46.875,-13.18359375,41.50390625,-43.45703125,-101.5625
11347,11328.02358173332,1706652016.0,-44.43359375,-25.87890625,38.57421875,-61.5234375,207.51953125
11348,11328.02750440356,1706652016.0,-13.671875,-19.04296875,37.59765625,-71.2890625,403.3203125
11349,11328.031427073802,1706652016.0,-27.83203125,-6.34765625,34.1796875,-74.21875,41.9921875
11350,11328.035349744043,1706652016.0,-51.7578125,-21.97265625,36.62109375,-63.96484375,-59.5703125
11351,11328.039272414284,1706652016.0,-29.296875,-31.25,49.31640625,-49.8046875,35.64453125
11352,11328.043195084525,1706652016.0,-15.13671875,-24.4140625,48.828125,-67.3828125,-59.08203125
11353,11328.047117754766,1706652016.0,-12.20703125,-19.53125,31.25,-75.1953125,-100.09765625
11354,11328.051040425007,1706652016.0,-41.9921875,-16.6015625,24.90234375,-87.40234375,-26.85546875
11355,11328.054963095248,1706652016.0,-33.69140625,-16.11328125,26.85546875,-90.8203125,27.34375
11356,11328.05888576549,1706652016.0,-20.99609375,-17.08984375,31.25,-80.078125,-58.10546875
11357,11328.06280843573,1706652016.0,2.9296875,-13.18359375,34.1796875,-55.17578125,-148.4375
11358,11328.066731105971,1706652016.0,-43.9453125,-22.94921875,29.78515625,-45.41015625,-23.4375
11359,11328.070653776213,1706652016.0,-70.80078125,-20.5078125,28.3203125,-61.03515625,137.20703125
11360,11328.074576446454,1706652016.0,-30.76171875,-8.30078125,27.34375,-62.98828125,-67.87109375
11361,11328.086000574885,1706652016.0,-18.06640625,-9.27734375,20.99609375,-48.828125,-113.76953125
11362,11328.0898184047,1706652016.0,-50.29296875,-6.34765625,17.08984375,-47.36328125,127.44140625
11363,11328.093636234515,1706652016.0,-65.4296875,-10.7421875,17.578125,-64.94140625,96.19140625
11364,11328.09745406433,1706652016.0,-48.828125,-10.25390625,18.06640625,-74.21875,-38.0859375
11365,11328.101271894144,1706652016.0,-9.765625,4.39453125,21.484375,-50.29296875,-19.53125
11366,11328.105089723958,1706652016.0,-21.484375,2.44140625,19.53125,-39.0625,10.25390625
11367,11328.108907553773,1706652016.0,-89.84375,-6.34765625,24.4140625,-39.55078125,-72.265625
11368,11328.112725383588,1706652016.0,-81.0546875,0.0,27.83203125,-58.10546875,-74.21875
11369,11328.116543213402,1706652016.0,-44.921875,2.44140625,19.53125,-52.734375,-29.296875
11370,11328.120361043217,1706652016.0,-57.6171875,-7.32421875,17.08984375,-22.94921875,254.39453125
11371,11328.124178873031,1706652016.0,-91.796875,-5.37109375,17.578125,-33.69140625,293.9453125
11372,11328.127996702846,1706652016.0,-96.19140625,0.48828125,17.08984375,-65.91796875,-73.2421875
11373,11328.13181453266,1706652016.0,-70.3125,4.39453125,18.5546875,-63.4765625,-128.41796875
11374,11328.135632362475,1706652016.0,-56.15234375,9.765625,28.80859375,-29.78515625,-34.66796875
11375,11328.13945019229,1706652016.0,-61.03515625,16.6015625,29.296875,-27.34375,-60.546875
11376,11328.143268022104,1706652016.0,-90.8203125,10.25390625,22.4609375,-50.29296875,-145.01953125
11377,11328.147085851919,1706652016.0,-73.2421875,12.20703125,15.625,-34.1796875,-149.4140625
11378,11328.150903681733,1706652016.0,-41.50390625,20.99609375,9.27734375,-36.62109375,-110.83984375
11379,11328.154721511548,1706652016.0,-50.78125,27.34375,9.27734375,-25.87890625,-58.59375
